id,gender,customer type,age,type of travel,class,flight distance,inflight wifi service,departure/arrival time convenient,ease of online booking,gate location,food and drink,online boarding,seat comfort,inflight entertainment,on-board service,leg room service,baggage handling,checkin service,inflight service,cleanliness,departure delay in minutes,arrival delay in minutes,satisfaction,age group,delay category,service score
20724,male,loyal customer,23,personal travel,eco,707,3,2,4,3,4,4,4,4,2,1,4,1,4,4,0,0.0,neutral or dissatisfied,18-30,no delay,3.25
95135,male,loyal customer,29,personal travel,eco,148,3,4,3,3,1,3,1,1,3,5,5,5,4,1,4,0.0,neutral or dissatisfied,18-30,1-15,2.9166666666666665
46782,female,loyal customer,17,business travel,business,850,4,4,4,4,5,5,5,5,5,4,4,3,5,5,11,4.0,satisfied,under 18,1-15,4.5
74572,female,disloyal customer,24,business travel,eco,1438,3,2,2,4,4,3,3,4,2,1,4,4,3,4,0,0.0,neutral or dissatisfied,18-30,no delay,3.0833333333333335
27783,female,loyal customer,21,business travel,eco,1448,5,5,5,5,5,5,4,5,5,5,1,2,3,5,1,0.0,satisfied,18-30,1-15,4.166666666666667
127046,female,loyal customer,22,business travel,business,1571,1,0,0,4,2,0,3,2,3,1,3,2,4,2,0,0.0,neutral or dissatisfied,18-30,no delay,1.9166666666666667
18317,female,loyal customer,30,business travel,eco,705,4,2,1,1,4,4,4,4,1,3,4,4,4,4,0,0.0,satisfied,18-30,no delay,3.4166666666666665
43383,male,loyal customer,56,personal travel,eco,402,1,4,1,3,4,1,4,4,3,2,4,3,5,4,0,0.0,neutral or dissatisfied,46-60,no delay,3.0
83995,female,loyal customer,65,business travel,business,1800,1,1,1,1,5,5,1,4,4,4,4,4,4,2,0,0.0,satisfied,60+,no delay,3.25
49317,female,disloyal customer,22,business travel,eco,89,3,0,3,2,1,3,1,1,1,4,5,4,5,1,0,3.0,neutral or dissatisfied,18-30,no delay,2.6666666666666665
91592,male,loyal customer,51,business travel,business,3462,2,4,4,4,2,3,4,2,2,2,2,2,2,1,1,6.0,neutral or dissatisfied,46-60,1-15,2.3333333333333335
47714,female,loyal customer,29,personal travel,eco plus,1428,4,4,4,4,2,4,4,2,2,2,3,1,3,2,0,0.0,satisfied,18-30,no delay,2.75
83765,male,loyal customer,52,personal travel,business,926,2,4,2,3,3,5,4,1,1,2,1,4,1,4,28,4.0,neutral or dissatisfied,46-60,16-30,2.5
74904,male,loyal customer,55,business travel,business,2475,5,2,5,5,4,4,5,5,5,5,5,4,5,4,0,0.0,satisfied,46-60,no delay,4.666666666666667
12302,female,loyal customer,60,business travel,business,2109,0,0,0,1,2,4,1,2,2,4,4,2,2,5,0,0.0,satisfied,46-60,no delay,2.3333333333333335
109319,female,loyal customer,33,personal travel,eco,1136,0,3,0,4,3,0,3,3,1,5,3,2,4,3,31,24.0,satisfied,31-45,31-60,2.25
123065,female,disloyal customer,45,business travel,eco,650,2,1,2,3,5,2,5,5,3,2,3,4,2,5,70,97.0,neutral or dissatisfied,31-45,60+,3.3333333333333335
78169,female,loyal customer,49,business travel,business,259,2,2,2,2,4,4,4,5,5,5,5,3,5,3,2,0.0,satisfied,46-60,1-15,3.9166666666666665
121997,male,loyal customer,45,business travel,business,2558,1,1,1,1,2,5,5,3,3,4,5,5,3,5,9,13.0,satisfied,31-45,1-15,3.5
53247,female,loyal customer,23,business travel,eco plus,589,3,3,3,3,3,4,5,3,4,4,3,1,5,3,75,113.0,satisfied,18-30,60+,3.4166666666666665
58759,male,loyal customer,39,business travel,business,1120,4,4,4,4,5,4,4,5,5,5,5,4,5,3,0,9.0,satisfied,31-45,no delay,4.416666666666667
118493,male,disloyal customer,29,business travel,business,647,2,1,1,2,5,1,4,5,5,3,4,3,4,5,12,9.0,neutral or dissatisfied,18-30,1-15,3.5
13317,female,loyal customer,51,business travel,business,3775,2,2,2,2,5,5,5,5,5,5,5,4,5,3,4,0.0,satisfied,46-60,1-15,4.25
76227,male,loyal customer,46,business travel,business,1399,1,1,5,1,2,4,5,4,4,4,4,5,4,4,0,0.0,satisfied,46-60,no delay,3.8333333333333335
45032,male,disloyal customer,16,business travel,eco,867,2,2,2,4,3,2,2,3,2,4,3,1,2,3,0,0.0,neutral or dissatisfied,under 18,no delay,2.4166666666666665
3278,male,loyal customer,65,personal travel,eco,419,1,4,1,4,5,1,5,5,3,4,3,3,4,5,85,65.0,neutral or dissatisfied,60+,60+,3.3333333333333335
71008,male,loyal customer,54,business travel,business,1921,2,2,2,2,2,5,4,4,4,4,4,3,4,5,0,0.0,satisfied,46-60,no delay,3.5833333333333335
29253,female,disloyal customer,22,business travel,business,834,4,3,4,3,1,4,1,1,4,3,4,3,2,1,0,0.0,satisfied,18-30,no delay,2.6666666666666665
67131,male,loyal customer,22,business travel,eco,1121,4,5,4,5,4,4,2,4,4,1,3,2,4,4,0,0.0,neutral or dissatisfied,18-30,no delay,3.3333333333333335
95818,female,loyal customer,41,business travel,business,1428,5,5,5,5,5,4,5,2,2,2,2,5,2,3,26,18.0,satisfied,31-45,16-30,3.5
91951,female,loyal customer,54,personal travel,eco,2475,3,5,3,3,3,3,5,4,4,3,4,3,4,5,0,0.0,neutral or dissatisfied,46-60,no delay,3.6666666666666665
18493,female,loyal customer,38,business travel,business,3307,1,1,1,1,5,5,4,4,4,4,4,1,4,4,0,0.0,satisfied,31-45,no delay,3.4166666666666665
110308,female,loyal customer,52,business travel,business,842,5,5,5,5,5,4,4,5,5,5,5,4,5,3,0,0.0,satisfied,46-60,no delay,4.583333333333333
55177,female,disloyal customer,23,business travel,business,1317,0,1,0,3,1,0,5,1,4,5,4,5,4,1,6,0.0,satisfied,18-30,1-15,2.5
45516,female,loyal customer,54,business travel,business,2396,3,3,3,3,5,3,2,3,3,3,3,4,3,3,0,0.0,satisfied,46-60,no delay,3.1666666666666665
56870,female,loyal customer,48,business travel,business,2454,5,5,5,5,4,4,4,4,2,4,5,4,4,4,196,198.0,satisfied,46-60,60+,4.083333333333333
30918,male,disloyal customer,31,business travel,eco,896,3,3,3,4,5,3,5,5,4,1,4,4,4,5,8,46.0,neutral or dissatisfied,31-45,1-15,3.8333333333333335
126533,male,loyal customer,32,business travel,business,1945,5,5,4,5,4,4,4,4,3,5,4,4,5,4,6,0.0,satisfied,31-45,1-15,4.166666666666667
13760,male,loyal customer,18,personal travel,eco,441,3,5,3,5,2,3,1,2,3,5,5,3,5,2,0,0.0,neutral or dissatisfied,under 18,no delay,3.0833333333333335
66668,male,loyal customer,29,business travel,business,802,4,4,4,4,4,4,4,4,4,5,5,5,5,4,0,0.0,satisfied,18-30,no delay,4.333333333333333
35132,male,loyal customer,40,business travel,eco,1010,4,5,5,5,4,4,4,4,1,5,1,5,2,4,0,7.0,satisfied,31-45,no delay,3.5833333333333335
9658,male,disloyal customer,26,business travel,business,212,1,0,1,2,5,1,5,5,4,3,4,5,5,5,0,0.0,neutral or dissatisfied,18-30,no delay,3.6666666666666665
67308,male,loyal customer,41,business travel,eco plus,964,1,2,2,2,1,1,1,1,3,5,4,1,3,1,14,0.0,neutral or dissatisfied,31-45,1-15,2.0
55324,female,loyal customer,48,business travel,eco,1117,2,3,3,3,2,3,4,3,3,2,3,3,3,2,0,0.0,neutral or dissatisfied,46-60,no delay,2.75
106790,female,loyal customer,54,personal travel,business,977,3,5,3,5,4,5,5,4,4,3,4,3,4,3,0,0.0,neutral or dissatisfied,46-60,no delay,3.75
118614,male,loyal customer,42,business travel,business,1832,1,1,1,1,5,4,4,4,4,4,4,3,4,5,0,0.0,satisfied,31-45,no delay,3.5833333333333335
116654,male,loyal customer,56,business travel,business,1850,2,2,2,2,3,5,5,5,5,5,5,4,5,3,1,0.0,satisfied,46-60,1-15,4.083333333333333
77178,male,loyal customer,60,business travel,business,2179,1,1,5,1,5,4,5,4,4,4,4,5,4,5,0,0.0,satisfied,46-60,no delay,4.166666666666667
32651,female,disloyal customer,32,business travel,eco,163,2,4,2,4,5,2,2,5,4,2,4,4,4,5,10,14.0,neutral or dissatisfied,31-45,1-15,3.4166666666666665
70231,female,loyal customer,54,personal travel,eco,1068,1,4,1,2,2,5,4,4,4,1,4,4,4,3,21,12.0,neutral or dissatisfied,46-60,16-30,3.0833333333333335
93615,male,loyal customer,57,business travel,business,577,4,4,5,4,3,5,4,3,3,4,3,5,3,4,0,0.0,satisfied,46-60,no delay,3.8333333333333335
50247,female,disloyal customer,22,business travel,eco,86,4,0,4,2,3,4,3,3,1,1,1,3,1,3,0,0.0,satisfied,18-30,no delay,2.5833333333333335
33142,male,loyal customer,8,personal travel,eco,102,2,5,2,3,4,2,4,4,3,3,4,4,4,4,6,5.0,neutral or dissatisfied,under 18,1-15,3.3333333333333335
126514,male,loyal customer,39,business travel,business,3718,3,3,3,3,4,5,4,4,4,4,4,5,4,3,9,11.0,satisfied,31-45,1-15,3.9166666666666665
59482,female,loyal customer,40,business travel,business,2080,5,1,5,5,5,4,5,4,4,4,4,4,4,4,0,0.0,satisfied,31-45,no delay,4.333333333333333
116330,female,loyal customer,20,personal travel,eco,480,3,1,3,3,3,3,1,3,2,3,3,4,2,3,22,18.0,neutral or dissatisfied,18-30,16-30,2.75
63321,male,disloyal customer,33,business travel,eco,372,2,1,2,1,1,2,1,1,4,3,1,1,2,1,18,12.0,neutral or dissatisfied,31-45,16-30,1.75
26815,female,loyal customer,44,business travel,business,2139,1,1,1,1,5,4,3,1,1,1,1,4,1,1,1,7.0,neutral or dissatisfied,31-45,1-15,2.0
64357,female,disloyal customer,35,business travel,eco,1192,1,1,1,4,1,4,4,3,2,3,3,4,1,4,147,132.0,neutral or dissatisfied,31-45,60+,2.5833333333333335
126982,female,loyal customer,39,business travel,business,3780,2,2,2,2,4,4,4,5,5,5,5,4,5,4,0,0.0,satisfied,31-45,no delay,4.083333333333333
101041,female,loyal customer,40,business travel,business,3538,1,1,1,1,3,4,4,4,4,4,4,4,4,4,24,13.0,satisfied,31-45,16-30,3.4166666666666665
97634,female,loyal customer,59,personal travel,eco,748,1,1,1,4,4,4,4,1,1,1,1,2,1,2,14,26.0,neutral or dissatisfied,46-60,1-15,1.9166666666666667
8339,female,loyal customer,41,business travel,business,2812,3,3,3,3,2,4,3,3,3,3,3,2,3,4,0,0.0,neutral or dissatisfied,31-45,no delay,3.0
49703,male,loyal customer,57,business travel,business,2136,3,3,3,3,2,3,5,3,3,4,4,2,3,1,0,0.0,satisfied,46-60,no delay,3.0
123092,male,loyal customer,48,business travel,business,3274,1,3,3,3,3,3,3,1,1,1,1,4,1,3,0,0.0,neutral or dissatisfied,46-60,no delay,2.0833333333333335
90468,male,loyal customer,47,business travel,business,2857,2,2,2,2,3,3,3,3,4,4,5,3,3,3,161,187.0,satisfied,46-60,60+,3.1666666666666665
28199,male,loyal customer,34,personal travel,eco,873,1,2,1,4,4,1,5,4,1,1,4,4,3,4,8,1.0,neutral or dissatisfied,31-45,1-15,2.75
119839,male,loyal customer,35,business travel,business,2148,5,5,5,5,5,4,4,5,5,5,5,5,5,3,16,5.0,satisfied,31-45,16-30,4.666666666666667
80900,male,loyal customer,47,business travel,business,341,0,0,0,1,4,5,5,5,5,5,5,3,5,4,2,0.0,satisfied,46-60,1-15,3.8333333333333335
121624,male,loyal customer,69,personal travel,eco,912,1,5,1,2,2,1,2,2,2,1,3,5,4,2,0,0.0,neutral or dissatisfied,60+,no delay,2.1666666666666665
92491,female,loyal customer,34,business travel,business,1892,1,1,1,1,3,3,2,5,5,5,5,2,5,3,14,0.0,satisfied,31-45,1-15,3.3333333333333335
39566,male,loyal customer,47,business travel,business,3121,5,5,5,5,4,1,5,4,4,4,4,4,4,1,15,30.0,satisfied,46-60,1-15,3.75
84708,male,loyal customer,53,business travel,business,1907,1,1,1,1,4,4,4,1,1,1,1,2,1,2,46,35.0,neutral or dissatisfied,46-60,31-60,1.9166666666666667
47649,male,loyal customer,51,business travel,eco,1269,4,1,1,1,4,4,4,4,4,5,3,1,3,4,85,88.0,neutral or dissatisfied,46-60,60+,3.4166666666666665
18400,male,loyal customer,63,business travel,eco,284,5,5,5,5,5,5,5,5,2,4,5,4,2,5,97,88.0,satisfied,60+,60+,4.333333333333333
120664,female,loyal customer,33,business travel,business,3404,4,4,4,4,5,4,5,4,4,4,4,5,4,4,0,0.0,satisfied,31-45,no delay,4.25
87241,female,loyal customer,46,business travel,business,3260,5,5,5,5,2,5,4,4,4,4,4,4,4,4,0,0.0,satisfied,46-60,no delay,4.083333333333333
33578,female,loyal customer,25,business travel,business,2708,4,4,4,4,5,5,5,5,2,1,1,4,2,5,0,0.0,satisfied,18-30,no delay,3.5833333333333335
93352,male,loyal customer,51,business travel,business,3843,4,4,4,4,3,4,5,5,5,5,5,4,5,3,52,49.0,satisfied,46-60,31-60,4.333333333333333
55403,female,loyal customer,58,business travel,business,1558,5,5,5,5,4,4,5,3,3,3,3,4,3,4,0,0.0,satisfied,46-60,no delay,3.8333333333333335
49371,female,disloyal customer,20,business travel,eco,209,0,0,0,1,2,0,2,2,1,1,3,5,4,2,8,21.0,satisfied,18-30,1-15,1.8333333333333333
24412,female,loyal customer,27,business travel,business,2352,1,1,1,1,4,4,4,4,2,1,5,4,5,4,0,16.0,satisfied,18-30,no delay,3.25
84971,female,loyal customer,65,personal travel,eco plus,481,2,2,2,4,1,4,4,3,3,2,3,2,3,1,0,0.0,neutral or dissatisfied,60+,no delay,2.5
64631,female,disloyal customer,48,business travel,business,190,1,1,1,5,1,1,1,1,5,3,5,3,4,1,24,20.0,neutral or dissatisfied,46-60,16-30,2.25
104317,female,disloyal customer,36,business travel,business,409,3,3,3,4,4,3,4,4,3,2,4,3,4,4,98,95.0,neutral or dissatisfied,31-45,60+,3.4166666666666665
45021,male,loyal customer,16,personal travel,eco,359,4,4,4,2,3,4,3,3,4,2,4,4,4,3,0,0.0,neutral or dissatisfied,under 18,no delay,3.5
57350,male,loyal customer,61,business travel,business,1720,2,2,1,2,5,2,3,4,4,4,4,3,4,3,74,97.0,satisfied,60+,60+,3.25
76318,male,disloyal customer,40,business travel,eco,682,2,2,2,5,2,2,2,2,2,5,3,5,3,2,0,0.0,neutral or dissatisfied,31-45,no delay,2.6666666666666665
88527,female,loyal customer,50,personal travel,eco,594,2,3,2,2,5,4,1,5,5,2,5,4,5,1,3,0.0,neutral or dissatisfied,46-60,1-15,3.4166666666666665
61665,female,loyal customer,33,business travel,business,1379,3,3,3,3,5,5,5,4,4,4,4,4,4,3,3,0.0,satisfied,31-45,1-15,4.0
53034,male,loyal customer,44,business travel,eco,1208,1,2,2,2,1,1,1,1,3,5,3,4,4,1,0,0.0,neutral or dissatisfied,31-45,no delay,2.25
100605,female,loyal customer,23,personal travel,eco,718,4,3,4,4,5,4,5,5,5,5,1,5,4,5,9,20.0,neutral or dissatisfied,18-30,1-15,4.333333333333333
51057,female,loyal customer,52,personal travel,eco,109,2,2,0,4,2,4,4,4,4,0,4,3,4,2,0,0.0,neutral or dissatisfied,46-60,no delay,2.75
63716,male,loyal customer,43,business travel,business,1660,2,2,3,2,4,4,4,3,3,3,3,4,3,3,0,0.0,satisfied,31-45,no delay,3.25
99988,male,disloyal customer,26,business travel,business,281,4,0,4,4,5,4,5,5,3,3,5,3,5,5,72,70.0,satisfied,18-30,60+,4.25
122297,male,loyal customer,65,personal travel,eco,603,3,5,3,1,4,3,4,4,1,1,1,5,5,4,0,0.0,neutral or dissatisfied,60+,no delay,3.1666666666666665
29992,female,disloyal customer,26,business travel,eco,31,4,0,4,1,3,4,3,3,5,3,5,5,2,3,0,0.0,neutral or dissatisfied,18-30,no delay,3.6666666666666665
5879,female,disloyal customer,24,business travel,business,173,0,0,0,4,5,0,5,5,4,5,5,5,5,5,0,0.0,satisfied,18-30,no delay,3.6666666666666665
41288,male,loyal customer,67,personal travel,eco,542,1,4,1,4,1,1,1,1,4,4,4,4,5,1,28,36.0,neutral or dissatisfied,60+,16-30,2.3333333333333335
47016,male,disloyal customer,25,business travel,business,351,5,1,5,5,2,5,2,2,5,3,5,3,5,2,0,0.0,satisfied,18-30,no delay,3.6666666666666665
81997,female,loyal customer,55,business travel,business,1535,3,3,3,3,4,3,2,3,3,3,3,4,3,1,39,59.0,neutral or dissatisfied,46-60,31-60,2.9166666666666665
27888,male,disloyal customer,35,business travel,eco,1376,2,2,2,3,2,5,5,1,2,2,2,5,1,5,0,0.0,neutral or dissatisfied,31-45,no delay,2.8333333333333335
88389,female,loyal customer,43,business travel,business,2650,2,3,3,3,4,3,3,2,2,2,2,4,2,3,0,0.0,neutral or dissatisfied,31-45,no delay,2.6666666666666665
32576,female,loyal customer,31,business travel,business,216,1,4,4,4,3,3,1,3,4,5,4,4,4,3,0,0.0,neutral or dissatisfied,31-45,no delay,3.25
91773,female,disloyal customer,22,business travel,business,588,2,4,3,3,2,3,2,2,3,5,4,2,4,2,0,0.0,neutral or dissatisfied,18-30,no delay,2.8333333333333335
45142,male,loyal customer,44,business travel,business,3443,1,1,1,1,2,1,4,5,5,5,4,3,5,3,18,16.0,satisfied,31-45,16-30,3.25
1820,female,disloyal customer,25,business travel,eco,408,2,3,1,4,1,1,4,1,1,5,3,1,3,1,0,12.0,neutral or dissatisfied,18-30,no delay,2.0
38812,male,loyal customer,50,personal travel,eco,354,2,4,2,3,5,2,5,5,3,5,4,5,5,5,0,0.0,neutral or dissatisfied,46-60,no delay,4.0
69451,female,loyal customer,28,personal travel,eco,944,2,3,2,3,4,2,4,4,4,5,3,2,3,4,0,7.0,neutral or dissatisfied,18-30,no delay,3.25
11100,male,loyal customer,58,personal travel,eco,482,1,3,1,3,3,1,3,3,4,2,1,5,2,3,26,29.0,neutral or dissatisfied,46-60,16-30,2.4166666666666665
45179,male,loyal customer,36,business travel,eco plus,174,4,5,5,5,4,4,4,4,1,2,3,4,3,4,0,0.0,satisfied,31-45,no delay,3.5
92073,male,loyal customer,16,business travel,business,1532,3,3,3,3,5,5,5,5,5,4,5,4,5,5,0,0.0,satisfied,under 18,no delay,4.5
57358,male,loyal customer,67,personal travel,eco,414,3,3,3,5,3,3,3,3,5,4,4,2,2,3,16,0.0,neutral or dissatisfied,60+,16-30,3.1666666666666665
98838,male,loyal customer,53,personal travel,eco,444,3,5,3,1,5,3,5,5,4,2,5,4,5,5,41,28.0,neutral or dissatisfied,46-60,31-60,4.083333333333333
15561,female,loyal customer,60,business travel,business,296,5,5,5,5,5,2,5,5,5,5,5,4,5,1,31,49.0,satisfied,46-60,31-60,4.333333333333333
125428,female,loyal customer,48,business travel,eco,735,4,5,5,5,2,3,4,4,4,4,4,2,4,2,0,0.0,neutral or dissatisfied,46-60,no delay,3.5
28118,male,loyal customer,24,business travel,eco,550,5,4,4,4,5,5,5,5,1,4,5,4,1,5,0,0.0,satisfied,18-30,no delay,4.083333333333333
117825,female,loyal customer,18,personal travel,eco,328,1,2,2,3,2,2,2,2,3,3,3,2,3,2,26,36.0,neutral or dissatisfied,under 18,16-30,2.25
118642,male,loyal customer,21,business travel,eco,647,3,2,2,2,3,3,4,3,4,5,4,4,4,3,0,0.0,neutral or dissatisfied,18-30,no delay,3.5
76464,female,loyal customer,13,personal travel,business,534,4,5,4,4,4,4,4,4,5,5,5,4,5,4,30,21.0,neutral or dissatisfied,under 18,16-30,4.333333333333333
123622,female,disloyal customer,27,business travel,business,214,5,5,5,2,5,5,5,5,3,2,4,4,5,5,2,2.0,satisfied,18-30,1-15,4.416666666666667
77958,female,loyal customer,51,business travel,business,332,5,5,5,5,5,4,4,4,4,4,4,3,4,4,0,0.0,satisfied,46-60,no delay,4.166666666666667
96408,male,loyal customer,68,personal travel,eco,1246,3,4,3,4,2,3,2,2,4,4,3,4,4,2,16,12.0,neutral or dissatisfied,60+,16-30,3.0
93169,male,loyal customer,13,personal travel,eco,1066,3,5,3,3,1,3,1,1,3,5,4,3,5,1,0,0.0,neutral or dissatisfied,under 18,no delay,2.75
23076,female,loyal customer,53,personal travel,eco,1174,1,5,1,5,5,4,5,5,5,1,5,3,5,3,0,0.0,neutral or dissatisfied,46-60,no delay,3.5833333333333335
44476,male,loyal customer,48,business travel,eco,692,4,2,4,4,4,4,4,4,1,1,2,4,2,4,0,0.0,satisfied,46-60,no delay,3.1666666666666665
49688,female,loyal customer,42,business travel,business,1780,1,1,1,1,4,4,3,5,5,5,5,1,5,2,0,7.0,satisfied,31-45,no delay,3.4166666666666665
76665,female,loyal customer,23,personal travel,eco,534,2,5,2,3,5,2,3,5,4,5,4,4,4,5,25,42.0,neutral or dissatisfied,18-30,16-30,3.75
86942,male,loyal customer,36,personal travel,business,907,4,5,4,3,4,5,4,2,2,4,2,3,2,3,0,13.0,neutral or dissatisfied,31-45,no delay,3.25
121337,male,loyal customer,35,business travel,business,430,4,4,2,4,2,4,5,5,5,5,5,5,5,4,0,1.0,satisfied,31-45,no delay,4.25
123004,male,loyal customer,53,business travel,business,3876,4,4,4,4,3,4,4,3,3,3,3,5,3,4,76,71.0,satisfied,46-60,60+,3.5833333333333335
84161,male,loyal customer,27,personal travel,eco,503,5,5,5,5,3,5,2,3,5,3,4,3,5,3,0,0.0,satisfied,18-30,no delay,3.8333333333333335
28011,female,loyal customer,33,business travel,business,2191,5,5,5,5,3,4,5,4,4,4,4,4,4,2,13,6.0,satisfied,31-45,1-15,4.0
57099,female,loyal customer,53,business travel,business,3011,3,3,3,3,5,4,4,4,4,4,4,5,4,4,0,0.0,satisfied,46-60,no delay,4.0
103782,male,loyal customer,49,business travel,business,3332,2,5,2,2,5,5,4,5,5,5,5,4,5,5,14,2.0,satisfied,46-60,1-15,4.333333333333333
65071,female,loyal customer,33,personal travel,eco,190,2,5,2,3,1,2,1,1,3,3,5,4,4,1,0,0.0,neutral or dissatisfied,31-45,no delay,2.4166666666666665
22225,female,loyal customer,29,business travel,eco plus,773,4,5,5,5,4,4,4,4,4,2,2,2,2,4,0,12.0,neutral or dissatisfied,18-30,no delay,3.4166666666666665
20894,female,disloyal customer,30,business travel,eco,961,2,2,2,1,3,2,3,3,4,4,3,3,5,3,4,0.0,neutral or dissatisfied,18-30,1-15,3.0833333333333335
18444,male,disloyal customer,20,business travel,eco,262,1,2,1,4,2,1,2,2,4,2,3,3,3,2,0,0.0,neutral or dissatisfied,18-30,no delay,2.1666666666666665
53335,male,disloyal customer,27,business travel,business,326,4,4,4,4,3,4,3,3,3,2,4,4,4,3,0,0.0,satisfied,18-30,no delay,3.4166666666666665
46731,male,loyal customer,9,personal travel,eco,196,4,5,4,2,4,4,5,4,4,4,4,3,5,4,0,11.0,neutral or dissatisfied,under 18,no delay,4.083333333333333
121479,female,loyal customer,26,personal travel,eco,331,2,5,2,5,5,2,3,5,4,4,4,4,3,5,0,0.0,neutral or dissatisfied,18-30,no delay,3.5833333333333335
74566,male,loyal customer,59,business travel,eco,1205,3,2,2,2,3,3,3,3,1,3,4,3,4,3,0,0.0,neutral or dissatisfied,46-60,no delay,2.9166666666666665
62577,female,loyal customer,46,business travel,eco,1723,3,5,5,5,4,3,3,3,3,3,3,1,3,1,3,0.0,neutral or dissatisfied,46-60,1-15,2.9166666666666665
75116,female,disloyal customer,41,business travel,business,1347,4,4,4,4,2,4,2,2,3,4,4,4,5,2,0,0.0,satisfied,31-45,no delay,3.3333333333333335
43424,male,loyal customer,28,personal travel,eco plus,531,1,5,1,3,4,1,4,4,4,5,5,4,4,4,4,13.0,neutral or dissatisfied,18-30,1-15,3.4166666666666665
100170,female,loyal customer,44,personal travel,eco,523,1,4,1,3,3,5,5,4,4,1,4,4,4,3,0,0.0,neutral or dissatisfied,31-45,no delay,3.25
111897,female,loyal customer,39,personal travel,eco,628,2,5,2,2,5,2,5,5,4,2,4,3,5,5,13,8.0,neutral or dissatisfied,31-45,1-15,3.6666666666666665
77422,female,loyal customer,67,personal travel,eco,626,2,4,2,1,3,5,4,3,3,2,3,3,3,5,8,4.0,neutral or dissatisfied,60+,1-15,3.1666666666666665
41817,male,loyal customer,63,personal travel,eco,196,1,1,0,3,5,0,5,5,1,4,2,1,2,5,0,0.0,neutral or dissatisfied,60+,no delay,2.5833333333333335
37543,female,loyal customer,13,business travel,business,1035,3,5,5,5,3,3,3,3,1,1,4,2,4,3,36,16.0,neutral or dissatisfied,under 18,31-60,2.9166666666666665
50842,female,loyal customer,57,personal travel,eco,373,3,0,3,4,3,4,5,1,1,3,1,4,1,5,0,0.0,neutral or dissatisfied,46-60,no delay,2.8333333333333335
92861,male,loyal customer,32,business travel,business,2519,4,4,4,4,4,4,4,4,4,4,3,5,5,4,0,0.0,satisfied,31-45,no delay,4.083333333333333
